excluded_reason,title,price,location,date,model,storage,price_num,normalized_link
Accessory / non-phone,出售二手iPhone 16 Pro max 保護殼,$500,New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,500.0,https://www.facebook.com/marketplace/item/900860982199909/
Accessory / non-phone,售 iPhone14 Pro 手機殼,NT$100,New Taipei City,2025-06-26,iPhone 14 Pro,Unknown,100.0,https://www.facebook.com/marketplace/item/1361129138516414/
Accessory / non-phone,iPhone 16 promax 保護殼,NT$250,New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,250.0,https://www.facebook.com/marketplace/item/728462536499372/
Accessory / non-phone,iphone16pro犀牛盾手機殼,NT$400,"Taipei, Taiwan",2025-06-26,iPhone 16 Pro,Unknown,400.0,https://www.facebook.com/marketplace/item/571516852673583/
Accessory / non-phone,"iPhone 15 Pro Max 256GB｜近全新品｜售$26,900＋贈保貼！","NT$26,900",New Taipei City,2025-06-26,iPhone 15 Pro Max,256,26900.0,https://www.facebook.com/marketplace/item/616421501475275/
Accessory / non-phone,iPhone 16 pro max 手機殼 惡魔 + Laut炫彩殼,"NT$300,600",New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,300600.0,https://www.facebook.com/marketplace/item/2221319594978993/
Accessory / non-phone,iPhone 14-16pro & 15plus手機殼出清,NT$500,New Taipei City,2025-06-26,iPhone 14,Unknown,500.0,https://www.facebook.com/marketplace/item/1440148600337099/
Accessory / non-phone,Iphone 16 promax 保護殼,$250,New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,250.0,https://www.facebook.com/marketplace/item/1232645891745870/
Accessory / non-phone,15 pro max 手機殼,NT$300,New Taipei City,2025-06-26,iPhone 15 Pro Max,Unknown,300.0,https://www.facebook.com/marketplace/item/672785678720435/
Accessory / non-phone,Devilcase 惡魔防摔殼標準版2 iPhone i16 pro 透明殼 黑色按鍵,NT$780,"Taipei, Taiwan",2025-06-26,iPhone 16 Pro,Unknown,780.0,https://www.facebook.com/marketplace/item/680362284765833/
Accessory / non-phone,TORRAS圖拉斯 O1S 手機殼 iphone 15 pro,NT$750,"Taipei, Taiwan",2025-06-26,iPhone 15 Pro,Unknown,750.0,https://www.facebook.com/marketplace/item/579891698493345/
Price is zero,收 Iphone 16 系列 512g 16pro 37000收 16 30000收,Free,"Taipei, Taiwan",2025-06-26,iPhone 16,512,0.0,https://www.facebook.com/marketplace/item/575368228701232/
Accessory / non-phone,iPhone 16 Pro Max MagSafe 矽膠保護殼 – 灰石色,"NT$1,000",New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,1000.0,https://www.facebook.com/marketplace/item/1622975755017575/
Accessory / non-phone,Iphone16 pro max 惡魔殼 devilcase(magsafe版本),"NT$1,300",New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,1300.0,https://www.facebook.com/marketplace/item/1233221861770958/
Accessory / non-phone,iPhone 13 Pro Max 原廠 MagSafe 黑色 皮革保護殼(二手）,NT$490,New Taipei City,2025-06-26,iPhone 13 Pro Max,Unknown,490.0,https://www.facebook.com/marketplace/item/23997814816507797/
Accessory / non-phone,I phone 16 保護殼,NT$50,New Taipei City,2025-06-26,iPhone 16,Unknown,50.0,https://www.facebook.com/marketplace/item/2421984231511023/
Accessory / non-phone,I phone 16 pro 空壓殼,NT$30,New Taipei City,2025-06-26,iPhone 16 Pro,Unknown,30.0,https://www.facebook.com/marketplace/item/2372914819775037/
Accessory / non-phone,iPhone 16手機殼全新,NT$100,"Taipei, Taiwan",2025-06-26,iPhone 16,Unknown,100.0,https://www.facebook.com/marketplace/item/3618636028431421/
Unknown model,售 全新未拆未開通16 兩隻,"NT$9,999",New Taipei City,2025-06-26,Unknown,Unknown,9999.0,https://www.facebook.com/marketplace/item/2996787790503655/
Accessory / non-phone,二手9.99新 ，剛買ㄧ個月 【出售】IPhone 16e 256G 【備註】9.9999新 【電池】100% 【循環】32 【保固】原廠保固到明年4/19 【配件】 含充電線 【售價】 $2050,"$20,500",New Taipei City,2025-06-26,iPhone 16E,256,20500.0,https://www.facebook.com/marketplace/item/9781104698652387/
Accessory / non-phone,iPhone 15 Pro 256GB 原色 Titanium｜9成新＋電池90％＋贈全新保護貼,"NT$23,500","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,256,23500.0,https://www.facebook.com/marketplace/item/1229784008545784/
Unknown model,售 售 售,"NT$24,000","Taipei, Taiwan",2025-06-26,Unknown,Unknown,24000.0,https://www.facebook.com/marketplace/item/9813540558732923/
Unknown model,售13Promax 1TB 金色 電池86% 售出原因：表妹因拍攝需求升級16Promax,"NT$20,000",New Taipei City,2025-06-26,Unknown,1024,20000.0,https://www.facebook.com/marketplace/item/2318125545250901/
Accessory / non-phone,售iPhone16含16充電器（跟送貼膜ㄧ次,"$25,000","Taipei, Taiwan",2025-06-26,iPhone 16,Unknown,25000.0,https://www.facebook.com/marketplace/item/606593178668935/
Unknown model,16promax白 1TB 全新未使用0%循環,"NT$53,500","Taipei, Taiwan",2025-06-26,Unknown,1024,53500.0,https://www.facebook.com/marketplace/item/654160827654040/
Accessory / non-phone,全新Apple iPhone 16 Pro 256g白色贈20W充電插頭（蘆洲）,"NT$35,700",New Taipei City,2025-06-26,iPhone 16 Pro,256,35700.0,https://www.facebook.com/marketplace/item/1780154292534562/
Accessory / non-phone,iPhone 16e 128g 白 電池100% 循環20次 客人用不習慣 保固到2026/5/2 有盒裝有配件,"$18,000","Taipei, Taiwan",2025-06-26,iPhone 16E,128,18000.0,https://www.facebook.com/marketplace/item/1753941032213201/
Accessory / non-phone,UAG 保護殼,"NT$1,000,150","Taipei, Taiwan",2025-06-26,Unknown,Unknown,1000150.0,https://www.facebook.com/marketplace/item/615807434538527/
Accessory / non-phone,iPhone手機殼,NT$500,"Taipei, Taiwan",2025-06-26,Unknown,Unknown,500.0,https://www.facebook.com/marketplace/item/1161712548928611/
Unknown model,賣16pro黑色,"NT$30,000","Taoyuan District, Taoyuan",2025-06-26,Unknown,Unknown,30000.0,https://www.facebook.com/marketplace/item/627423076308678/
Unknown model,售,"$17,000",New Taipei City,2025-06-25,Unknown,Unknown,17000.0,https://www.facebook.com/marketplace/item/1189663788726936/
Accessory / non-phone,Mini Flip Phone跨境i16 pro翻蓋手機雙卡2G按键迷你外貿手機,$500,New Taipei City,2025-06-25,Unknown,Unknown,500.0,https://www.facebook.com/marketplace/item/1185660122970112/
Accessory / non-phone,全新iPhone 16 pro 素面殼 原價1480,$980,"Taipei, Taiwan",2025-06-25,iPhone 16 Pro,Unknown,980.0,https://www.facebook.com/marketplace/item/683012621192466/
Accessory / non-phone,￼【UAG】iPhone 15 Pro/Pro Max 磁吸式耐衝擊保護殼 極透明 金圈款 玫瑰金圈 MagSafe手機殼,NT$400,New Taipei City,2025-06-25,iPhone 15 Pro,Unknown,400.0,https://www.facebook.com/marketplace/item/4131436803791589/
Accessory / non-phone,iphone16e卡夾錢包翻蓋手機殼（全新未使用）,NT$200,New Taipei City,2025-06-25,iPhone 16E,Unknown,200.0,https://www.facebook.com/marketplace/item/9432115376894118/
Accessory / non-phone,蘋果16e保護殼,NT$280,New Taipei City,2025-06-25,Unknown,Unknown,280.0,https://www.facebook.com/marketplace/item/1209224354325543/
Unknown model,New Taipei City,"$18,000",New Taipei City,2025-06-25,Unknown,Unknown,18000.0,https://www.facebook.com/marketplace/item/1342287700365558/
Accessory / non-phone,【出售】 iPhone 16 Plus 256G 【容量】 256 【電池健康度】 100% 【保固】 出貨保一年 【配件】 盒裝配件全新 【售價】 31500 門市拆封庫存新品 保固一年 備註,"$31,500",New Taipei City,2025-06-25,iPhone 16 Plus,256,31500.0,https://www.facebook.com/marketplace/item/1122277139371351/
Accessory / non-phone,二手9.99新 ，剛買ㄧ個月 【出售】IPhone 16e 256G 【備註】9.9999新 【電池】100% 【循環】32 【保固】原廠保固到明年4/19 【配件】 含充電線 【售價】 $2050,"$20,500",New Taipei City,2025-06-25,iPhone 16E,256,20500.0,https://www.facebook.com/marketplace/item/1005139521766651/
Accessory / non-phone,原廠$21900、便宜2400元 【出售】 全新機IPhone 16e 128G 【備註】全新 【保固】公司貨 原廠保固一年 【配件】 全新 【售價】 $19500 【電話/LINE】0909333,"$19,500",New Taipei City,2025-06-25,iPhone 16E,128,19500.0,https://www.facebook.com/marketplace/item/517208424808046/
Accessory / non-phone,二手9.99新 ，等同新機 【出售】IPhone 16e 256G 【備註】9.9999新 【電池】100% 【循環】32 【保固】原廠保固到明年4/19 【配件】 含充電線 【售價】 $20500,"$20,500",New Taipei City,2025-06-25,iPhone 16E,256,20500.0,https://www.facebook.com/marketplace/item/1227165322380175/
Unknown model,出售蘋果16promax！！！ 給媽媽買生日禮物,"NT$9,800","Taipei, Taiwan",2025-06-25,Unknown,Unknown,9800.0,https://www.facebook.com/marketplace/item/648742381262292/
Accessory / non-phone,iPhone 16e 128g 白 電池100% 循環20次 客人用不習慣 保固到2026/5/2 有盒裝有配件,"NT$18,000","Taipei, Taiwan",2025-06-25,iPhone 16E,128,18000.0,https://www.facebook.com/marketplace/item/717311957374896/
Accessory / non-phone,出售一台自用款蘋果14promax 256G 暗夜紫色 純原裝 無拆修 無磕碰 無劃痕 手機一切正常 盒子充電器都在,"NT$8,800",New Taipei City,2025-06-25,Unknown,256,8800.0,https://www.facebook.com/marketplace/item/4308924319431832/
Accessory / non-phone,iPhone 16 por max 256G 沙漠金 僅充電7次 完美,"NT$20,000",New Taipei City,2025-06-25,iPhone 16,256,20000.0,https://www.facebook.com/marketplace/item/739669458416108/
Accessory / non-phone,Iphone16 pro 256G沙漠鈦色有鏡頭 貼膜 保護殼,"$31,000",New Taipei City,2025-06-25,iPhone 16 Pro,256,31000.0,https://www.facebook.com/marketplace/item/719885007249910/
Accessory / non-phone,店保90天｜iPhone 14 Plus 128G 全功能正常！電池87% 白色 6.7吋 #8036 二手iPhone（歡迎貼換，小心詐騙！）,"NT$15,500",New Taipei City,2025-06-25,iPhone 14 Plus,128,15500.0,https://www.facebook.com/marketplace/item/2501754323513863/
Accessory / non-phone,全新CASETiFY 保護殼 iPhone 16 pro 日本限定款,"NT$2,780",New Taipei City,2025-06-25,iPhone 16 Pro,Unknown,2780.0,https://www.facebook.com/marketplace/item/2164802670601832/
Price is zero,iPhone 16 手機無卡 0元帶走,Free,New Taipei City,2025-06-25,iPhone 16,Unknown,0.0,https://www.facebook.com/marketplace/item/1180109140522759/
Accessory / non-phone,MONOCOZZI iPhone 16e 磁吸防摔透明保護殼 (手機殼),NT$500,New Taipei City,2025-06-25,iPhone 16E,Unknown,500.0,https://www.facebook.com/marketplace/item/1707440279845254/
Accessory / non-phone,Iphone16 pro磨砂 不發黃不留指紋手機殼,NT$50,"Taipei, Taiwan",2025-06-25,iPhone 16 Pro,Unknown,50.0,https://www.facebook.com/marketplace/item/1252996509743364/
Price is zero,iPhone 16e交換z flip 6或z fold,Free,New Taipei City,2025-06-25,iPhone 16E,Unknown,0.0,https://www.facebook.com/marketplace/item/608705535308414/
Accessory / non-phone,iphone11 pro 256gb 🔋100% 附全新手機殼,"NT$7,000","Taipei, Taiwan",2025-06-25,iPhone 11 Pro,256,7000.0,https://www.facebook.com/marketplace/item/574367855736680/
Accessory / non-phone,二手9.99新 ，剛買ㄧ個月 【出售】IPhone 16e 256G 【備註】9.9999新 【電池】100% 【循環】32 【保固】原廠保固到明年4/19 【配件】 含充電線 【售價】 $2050,"$20,500",New Taipei City,2025-06-25,iPhone 16E,256,20500.0,https://www.facebook.com/marketplace/item/4018708268385424/
Accessory / non-phone,原廠$21900、便宜2400元 【出售】 全新機IPhone 16e 128G 【備註】全新 【保固】公司貨 原廠保固一年 【配件】 全新 【售價】 $19500 【電話/LINE】0909333,"$19,500",New Taipei City,2025-06-25,iPhone 16E,128,19500.0,https://www.facebook.com/marketplace/item/1909519556482135/
Accessory / non-phone,iPhone 16e 手機殼,NT$30,"Taipei, Taiwan",2025-06-25,iPhone 16E,Unknown,30.0,https://www.facebook.com/marketplace/item/1049596487055771/
Accessory / non-phone,/自售~可貼換/ iPhone 16e 128G 黑色 電池100% 17800元,"$17,800","Kaohsiung, Taiwan",2025-06-25,iPhone 16E,128,17800.0,https://www.facebook.com/marketplace/item/1388669332253597/
Unknown model,16plus128g綠（原盒、🔋100%、保固至明年10月15）,"NT$16,000","Taoyuan District, Taoyuan",2025-06-25,Unknown,128,16000.0,https://www.facebook.com/marketplace/item/1002797898587025/
Accessory / non-phone,iPhone 12 128G 後殼已經修好 配件齊全 功能正常 電池健康 89% 低價出售,"NT$1,800","Taichung, Taiwan",2025-06-25,iPhone 12,128,1800.0,https://www.facebook.com/marketplace/item/3969633419946527/
Accessory / non-phone,iPhone 13 128G 電池健康 89% 配件齊全 保護的很好 無傷功能正常 可以面交,"NT$3,800","Taichung, Taiwan",2025-06-25,iPhone 13,128,3800.0,https://www.facebook.com/marketplace/item/690115147139462/
Accessory / non-phone,售16e 256g 白 無傷 可貼換！,"$21,000",Chiayi,2025-06-25,Unknown,256,21000.0,https://www.facebook.com/marketplace/item/1185993699740222/
Unknown model,舊機折抵、全新、二手機回收,"NT$18,500",Hualian City,2025-06-25,Unknown,Unknown,18500.0,https://www.facebook.com/marketplace/item/963013199328744/
Accessory / non-phone,$APPLE$ iPhone 14稀有粉紫色 256GB 6.1吋（贈空壓殼+玻璃貼）,"NT$18,900","Taoyuan District, Taoyuan",2025-06-25,iPhone 14,256,18900.0,https://www.facebook.com/marketplace/item/9186696088080455/
Accessory / non-phone,iPhone 16 plus 128g 可貼機貼錢,"$25,000","Taoyuan District, Taoyuan",2025-06-25,iPhone 16 Plus,128,25000.0,https://www.facebook.com/marketplace/item/707966984923293/
Accessory / non-phone,台中市北區一中賣15 128G 256G 粉 電池100%，送手機殼跟玻璃貼，數量有限要買要快🤩,"NT$16,500","Taichung, Taiwan",2025-06-25,Unknown,128,16500.0,https://www.facebook.com/marketplace/item/685552820519564/
Unknown model,大桃園中壢台北台中新竹高價收購,"$9,900","Taoyuan District, Taoyuan",2025-06-25,Unknown,Unknown,9900.0,https://www.facebook.com/marketplace/item/1085236060083845/
Unknown model,全新機未拆封16 128粉16 256粉15 128藍,"NT$23,500","Hsinchu, Taiwan",2025-06-25,Unknown,128,23500.0,https://www.facebook.com/marketplace/item/2109250566245953/
Accessory / non-phone,iPhone 16 pro 原廠MagSafe 透明殼,NT$900,"Hsinchu, Taiwan",2025-06-25,iPhone 16 Pro,Unknown,900.0,https://www.facebook.com/marketplace/item/632312022589702/
Accessory / non-phone,iPhone 16 UAG 磁吸防摔保護殼,NT$500,"Taichung, Taiwan",2025-06-25,iPhone 16,Unknown,500.0,https://www.facebook.com/marketplace/item/1738595940364974/
Accessory / non-phone,台中市北區一中賣二手機iphone 15plus 256G 漆黑 超高電池93%，送手機殼跟玻璃貼，要買要快剩下一台🤩，16出來買15的人最聰明,"NT$23,500","Taichung, Taiwan",2025-06-25,iPhone 15 Plus,256,23500.0,https://www.facebook.com/marketplace/item/2389304754741710/
Unknown model,I16promax白色256🔋100,"NT$35,000",Zhunan,2025-06-25,Unknown,256,35000.0,https://www.facebook.com/marketplace/item/500944136184558/
Accessory / non-phone,IPhone15pro 256g 原鈦色 (送DEVILCASE外殼+imos鈦色藍寶石鏡頭貼+剛換螢幕玻璃貼),"NT$25,800","Taoyuan District, Taoyuan",2025-06-25,iPhone 15 Pro,256,25800.0,https://www.facebook.com/marketplace/item/2261327720936410/
Unknown model,大桃園中壢台北台中新竹高價收購,"$17,900","Taoyuan District, Taoyuan",2025-06-25,Unknown,Unknown,17900.0,https://www.facebook.com/marketplace/item/1766912387510565/
Unknown model,二手16e 256G 黑色,"NT$19,500",Taitung City,2025-06-25,Unknown,256,19500.0,https://www.facebook.com/marketplace/item/2622224781301393/
Accessory / non-phone,Iphone 16pro 犀牛盾手機殼,NT$300,"Kaohsiung, Taiwan",2025-06-25,iPhone 16 Pro,Unknown,300.0,https://www.facebook.com/marketplace/item/1088248373129313/
Unknown model,16promax512 原鈦色,"$49,500",Yilan City,2025-06-25,Unknown,512,49500.0,https://www.facebook.com/marketplace/item/1332652321167368/
Unknown model,iPhone,$100,"Kaohsiung, Taiwan",2025-06-25,Unknown,Unknown,100.0,https://www.facebook.com/marketplace/item/1012605071040162/
Accessory / non-phone,Iphone 16e 128GB 黑白全新未拆 台中櫻花捷運面交 二手可貼換,"NT$19,980","Taichung, Taiwan",2025-06-25,iPhone 16E,128,19980.0,https://www.facebook.com/marketplace/item/2206561576447093/
Accessory / non-phone,敬騰通訊_現貨未拆封IPHONE 16E 256G 黑 全新台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$21,900","Taichung, Taiwan",2025-06-25,iPhone 16E,256,21900.0,https://www.facebook.com/marketplace/item/1426191508327061/
Unknown model,分手出售男朋友送的蘋果12白色,"NT$5,000","Hsinchu, Taiwan",2025-06-25,Unknown,Unknown,5000.0,https://www.facebook.com/marketplace/item/1752813085298578/
Accessory / non-phone,iPhone 16 por max 256G 沙漠金 僅充電7次 完美,"NT$19,999","Taichung, Taiwan",2025-06-25,iPhone 16,256,19999.0,https://www.facebook.com/marketplace/item/1168159044634786/
Accessory / non-phone,低價出售 iphone12 256G 綠色 全機無傷 無拆機 無泡水 配件齊全.,"NT$4,500","Taoyuan District, Taoyuan",2025-06-25,iPhone 12,256,4500.0,https://www.facebook.com/marketplace/item/1056231132555879/
Unknown model,iPhone,"NT$6,666",Toufen,2025-06-25,Unknown,Unknown,6666.0,https://www.facebook.com/marketplace/item/713074168073083/
Unknown model,iPhone,"NT$10,000","Taoyuan District, Taoyuan",2025-06-25,Unknown,Unknown,10000.0,https://www.facebook.com/marketplace/item/1130010615415671/
Accessory / non-phone,售一隻全新未拆封iPhone 15 128g黑色 ➕送一個全新藍牙耳機,"$21,000",Chiayi,2025-06-25,iPhone 15,128,21000.0,https://www.facebook.com/marketplace/item/672051615352803/
Accessory / non-phone,iPhone 15 plus 128G🉑貼換 台中 彰化 雲林 南投 嘉義 台南 皆可面交 Line: kai950303,"NT$18,500","Taichung, Taiwan",2025-06-27,iPhone 15 Plus,128,18500.0,https://www.facebook.com/marketplace/item/1430005281342121/
Accessory / non-phone,/自售~可貼換/ iPhone 16e 128G 黑色 電池100% 17800元,"$17,800","Kaohsiung, Taiwan",2025-06-27,iPhone 16E,128,17800.0,https://www.facebook.com/marketplace/item/1067069568255964/
Accessory / non-phone,/自售~可貼換/ iPhone 16e 256G 白色 電池100% 19800元,"$19,800","Kaohsiung, Taiwan",2025-06-27,iPhone 16E,256,19800.0,https://www.facebook.com/marketplace/item/969825848485223/
Accessory / non-phone,/自售~可貼換/ iPhone 12 128G 紫色 電池75% 6700元,"$6,700","Kaohsiung, Taiwan",2025-06-27,iPhone 12,128,6700.0,https://www.facebook.com/marketplace/item/1194878989318711/
Accessory / non-phone,[自售~歡迎貼換]Apple iPhone 16e 256G 白色 電池100% 9.99新 19800元,"$19,800","Tainan, Taiwan",2025-06-27,iPhone 16E,256,19800.0,https://www.facebook.com/marketplace/item/4041415779510039/
Accessory / non-phone,敬騰通訊_IPHONE 16PRO 256G 黑 電池95% 保固2025/10/27 (6025) 有盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$32,500","Taichung, Taiwan",2025-06-27,iPhone 16 Pro,256,32500.0,https://www.facebook.com/marketplace/item/758793413241914/
Accessory / non-phone,iPhone 14 256g藍 外觀漂亮 已換新電池 台南交易 可手機貼換,"$13,500","Tainan, Taiwan",2025-06-27,iPhone 14,256,13500.0,https://www.facebook.com/marketplace/item/1255867679258111/
Accessory / non-phone,IPhone 11 Pro Max 256gb 幾乎全新 電池100%充電次數只有64次,"NT$4,600","Taoyuan District, Taoyuan",2025-06-27,iPhone 11 Pro Max,256,4600.0,https://www.facebook.com/marketplace/item/590686707418125/
Unknown model,賣/售 中古蘋果iphone手機,"NT$9,900","Taoyuan District, Taoyuan",2025-06-27,Unknown,Unknown,9900.0,https://www.facebook.com/marketplace/item/1213812660073417/
Unknown model,iPhone ❎ 64g黑色🔋100,"NT$2,500","Taichung, Taiwan",2025-06-27,Unknown,64,2500.0,https://www.facebook.com/marketplace/item/1703092440322566/
Accessory / non-phone,iPhone 12 缸化膜+手機殼,Free,"Taoyuan District, Taoyuan",2025-06-27,iPhone 12,Unknown,0.0,https://www.facebook.com/marketplace/item/1488431865454518/
Accessory / non-phone,[自售~歡迎貼換]Apple iPhone 16e 128G 黑色 電池100% 9.99新 17800元,"$17,800","Tainan, Taiwan",2025-06-27,iPhone 16E,128,17800.0,https://www.facebook.com/marketplace/item/726488520084974/
Accessory / non-phone,敬騰通訊_現貨未拆封IPHONE 16E 128G 黑 全新台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$18,600","Taichung, Taiwan",2025-06-27,iPhone 16E,128,18600.0,https://www.facebook.com/marketplace/item/708955268536930/
Accessory / non-phone,敬騰通訊_現貨未拆封IPHONE 16PRO 128G 沙漠鈦 全新台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$32,000","Taichung, Taiwan",2025-06-27,iPhone 16 Pro,128,32000.0,https://www.facebook.com/marketplace/item/990921169611943/
Accessory / non-phone,敬騰通訊_現貨未拆封IPHONE 16 256G 白 全新台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$29,000","Taichung, Taiwan",2025-06-27,iPhone 16,256,29000.0,https://www.facebook.com/marketplace/item/1798922417703148/
Accessory / non-phone,iPhone 14 Pro 128G🉑貼換 台中 彰化 雲林 南投 嘉義 台南 皆可面交 Line: kai950303,"NT$17,000","Taichung, Taiwan",2025-06-27,iPhone 14 Pro,128,17000.0,https://www.facebook.com/marketplace/item/1827222187860343/
Accessory / non-phone,iPhone 15pro藍128/256GB台中店取二手可折抵貼換,"NT$23,000","Taichung, Taiwan",2025-06-27,iPhone 15 Pro,128,23000.0,https://www.facebook.com/marketplace/item/1730083217898744/
Accessory / non-phone,iPhone 13 Pro 128電池84% 無拆 外觀漂亮 台中彰化雲林嘉義南投皆可面交 可貼換,"NT$12,500","Taichung, Taiwan",2025-06-27,iPhone 13 Pro,128,12500.0,https://www.facebook.com/marketplace/item/752086260596279/
Accessory / non-phone,Iphone手機殼,NT$100,New Taipei City,2025-06-27,Unknown,Unknown,100.0,https://www.facebook.com/marketplace/item/1472022853823216/
Accessory / non-phone,全新iPhone 12手機殼 14個,NT$10,New Taipei City,2025-06-27,iPhone 12,Unknown,10.0,https://www.facebook.com/marketplace/item/526131553823863/
Accessory / non-phone,[自售~歡迎貼換]Apple iPhone 12 128G 紫色 電池75% 9.99新 未拆修 6700元,"$6,700","Tainan, Taiwan",2025-06-27,iPhone 12,128,6700.0,https://www.facebook.com/marketplace/item/758851923152114/
Accessory / non-phone,iPhone 15pro藍128/256GB剛過保台中店取二手可貼換,"NT$23,000","Taichung, Taiwan",2025-06-27,iPhone 15 Pro,128,23000.0,https://www.facebook.com/marketplace/item/1574487530192511/
Accessory / non-phone,iPhone 13 ￼犀牛盾 x 故宮 適用iPhone SolidSuit防摔背蓋手機殼 (Rhinoshield x National Palace Museum),NT$500,"Taipei, Taiwan",2025-06-27,iPhone 13,Unknown,500.0,https://www.facebook.com/marketplace/item/1794929434791476/
Accessory / non-phone,##iPhone 12 Pro 128G 6.1吋 黑色 石墨色 蘋果手機 螢幕保護貼 Apple##,"NT$4,500","Yünlin, Taiwan",2025-06-27,iPhone 12 Pro,128,4500.0,https://www.facebook.com/marketplace/item/998929685646916/
Accessory / non-phone,店保90天｜iPhone 13 ProMax 256G 全功能正常！電池100% 藍色 6.7吋 #8039 二手iPhone（歡迎貼換，小心詐騙！）,"NT$17,500",New Taipei City,2025-06-27,iPhone 13 Pro Max,256,17500.0,https://www.facebook.com/marketplace/item/1096664855846195/
Accessory / non-phone,iPhone 15 pro 手機殼,NT$150,"Taichung, Taiwan",2025-06-27,iPhone 15 Pro,Unknown,150.0,https://www.facebook.com/marketplace/item/1959062644847389/
Unknown model,高價收購Iphone手機，舊機變現金,"NT$7,945","Kaohsiung, Taiwan",2025-06-27,Unknown,Unknown,7945.0,https://www.facebook.com/marketplace/item/714099941317205/
Accessory / non-phone,iphone 16Promax 白256GB保固2026/4/3，循環43電池100%台中店面取貨可貼換二手可折抵,"NT$37,500","Taichung, Taiwan",2025-06-27,iPhone 16 Pro Max,256,37500.0,https://www.facebook.com/marketplace/item/1075011917884177/
Accessory / non-phone,iPhone手機殼,NT$400,"Taichung, Taiwan",2025-06-27,Unknown,Unknown,400.0,https://www.facebook.com/marketplace/item/759705119889961/
Accessory / non-phone,iPhone 13 Pro手機殼,NT$50,"Taichung, Taiwan",2025-06-27,iPhone 13 Pro,Unknown,50.0,https://www.facebook.com/marketplace/item/1087350989968427/
Accessory / non-phone,APPLE iphone 12 pro｜手機殼換手機｜用不到,NT$200,"Taipei, Taiwan",2025-06-27,iPhone 12 Pro,Unknown,200.0,https://www.facebook.com/marketplace/item/1671516926832767/
Accessory / non-phone,iPhone 15粉 128GB 87%台中店取二手可折抵貼換,"NT$17,500","Taichung, Taiwan",2025-06-27,iPhone 15,128,17500.0,https://www.facebook.com/marketplace/item/3976823632627968/
Unknown model,🍎大量收購🍎IPHONE全系列,"NT$3,333","Taoyuan District, Taoyuan",2025-06-27,Unknown,Unknown,3333.0,https://www.facebook.com/marketplace/item/751940014030642/
Accessory / non-phone,敬騰通訊_IPHONE 11 128G 紫 電池91% (0188) 無盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$6,000","Taichung, Taiwan",2025-06-27,iPhone 11,128,6000.0,https://www.facebook.com/marketplace/item/702552419356629/
Accessory / non-phone,敬騰通訊_IPHONE 13 128G 粉 電池92% (4646) 有盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$9,000","Taichung, Taiwan",2025-06-27,iPhone 13,128,9000.0,https://www.facebook.com/marketplace/item/2079246315893174/
Accessory / non-phone,敬騰通訊_IPHONE SE3 128G 黑 電池97% (0216) 無盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$6,000","Taichung, Taiwan",2025-06-27,iPhone SE,128,6000.0,https://www.facebook.com/marketplace/item/1259843912474802/
Accessory / non-phone,iPhone 11 128g 紫 電池71% 無盒裝有配件,"$5,000","Taipei, Taiwan",2025-06-27,iPhone 11,128,5000.0,https://www.facebook.com/marketplace/item/1388185442438689/
Accessory / non-phone,賣 iPhone 15 Pro UAG 頂級版 軍規手機殼,"$1,000","Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro,Unknown,1000.0,https://www.facebook.com/marketplace/item/1039154621529396/
Accessory / non-phone,iPhone 15 pro max惡魔devilcase ultra防摔殼,NT$650,"Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro Max,Unknown,650.0,https://www.facebook.com/marketplace/item/1351045605995356/
Unknown model,高雄高價回收換現金🍎收購3C👉收購您用不到的手機iPhone 全新/二手/壞掉/破裂,"NT$5,353","Kaohsiung, Taiwan",2025-06-27,Unknown,Unknown,5353.0,https://www.facebook.com/marketplace/item/1306190020630725/
Accessory / non-phone,全新 iPhone 13 Pro i13 透明保護殼 保護套 軟殼 矽膠套 清水套,NT$40,"Kaohsiung, Taiwan",2025-06-27,Multiple,Unknown,40.0,https://www.facebook.com/marketplace/item/1094840446025844/
Accessory / non-phone,敬騰通訊_IPHONE 13PROMAX 256G 藍 電池 95% (2895) 無盒台中實體店面安全保證 ✔️零元取機/舊機貼換,"NT$16,000","Taichung, Taiwan",2025-06-27,iPhone 13 Pro Max,256,16000.0,https://www.facebook.com/marketplace/item/1800588427534708/
